,No,Yes,description
revs119__tu,274.3865983324409,246.6741022850925,Aggregate Revolving Spend for Month M = 19
revs120__tu,278.50111796453353,269.74516353514264,Aggregate Revolving Spend for Month M = 20
revs121__tu,280.0655302882553,252.00535437508807,Aggregate Revolving Spend for Month M = 21
revs122__tu,277.8187744458931,260.6557048899056,Aggregate Revolving Spend for Month M = 22
revs123__tu,273.281715449427,255.7839542387797,Aggregate Revolving Spend for Month M = 23
revs124__tu,273.1161259040769,263.45436835006745,Aggregate Revolving Spend for Month M = 24
revs901__tu,766.2626244122855,731.7692523889825,Aggregate Revolving Monthly Spend over last 3 Months
revs902__tu,1397.1106359930443,1340.5512190843713,Aggregate Revolving Monthly Spend over last 6 Months
revs116__tu,280.09130402495174,275.3924199010159,Aggregate Revolving Spend for Month M = 16
aggs107__tu,245.11353676351243,277.66483946750196,Aggregate Spend for Month M = 07
aggs108__tu,251.89140160065668,266.4920634920635,Aggregate Spend for Month M = 08
aggs109__tu,255.63529460477827,271.77553559087767,Aggregate Spend for Month M = 09
aggs110__tu,259.3389268783823,263.30464422667234,Aggregate Spend for Month M = 10
aggs111__tu,256.24565557481714,271.6135446685879,Aggregate Spend for Month M = 11
aggs112__tu,259.2750224656596,258.9962220284801,Aggregate Spend for Month M = 12
aggs113__tu,272.03119599032146,266.4466048018854,Aggregate Spend for Month M = 13
aggs114__tu,272.6647264770241,271.8720843856782,Aggregate Spend for Month M = 14
cv09__tu,0.7136363636363636,0.6990291262135923,Number of mortgage trades that are 30 or more days past due since a loan modification
aggs116__tu,264.04136318676376,268.77913735087185,Aggregate Spend for Month M = 16
aggs117__tu,260.77903798852145,254.11626067700095,Aggregate Spend for Month M = 17
aggs118__tu,263.16611448555125,243.85995800355354,Aggregate Spend for Month M = 18
aggs119__tu,259.5955460105514,236.1850627891606,Aggregate Spend for Month M = 19
aggs120__tu,266.33718179237246,258.37810691181477,Aggregate Spend for Month M = 20
aggs121__tu,268.1406122350906,240.2338403041825,Aggregate Spend for Month M = 21
aggs122__tu,266.6081562881563,238.9518263631551,Aggregate Spend for Month M = 22
aggs123__tu,263.3681157983443,244.0217431025032,Aggregate Spend for Month M = 23
aggs115__tu,269.48534173060716,276.2262368815592,Aggregate Spend for Month M = 15
cv10__tu,5.756365391577169,7.207888631090487,Number of trades 30 or more days past due ever
cv11__tu,5.229744043548798,6.559628770301624,Number of trades 60 or more days past due ever
cv12__tu,4.921697974069158,6.033410672853829,Number of trades 90 or more days past due ever
cv14__tu,6.450734814064727,8.511368909512761,Number of deduped inquiries
cv15__tu,2.197366831742964,2.580988829127017,Number of deduped auto inquiries
cv17__tu,0.8685893274474162,1.1486759425493716,"Number of trades prior 30 days past due, now current, verified in past 12 months"
cv18__tu,0.6360065411264899,0.879294443163477,"Number of trades prior 60 days past due, now current, verified in past 12 months"
cv19__tu,34110.38037009864,27747.32787664361,Total balance of trades verified in past 3 months
aggs106__tu,245.64767068273093,280.4183362921633,Aggregate Spend for Month M = 06
cv22__tu,2484.5757907047696,1887.2294264339153,Total balance of credit card trades verified in past 3 months
cv23__tu,102.92230522945572,92.22539793191588,Total monthly obligation of bankcard trades verified in past 3 months
cv29__tu,0.008755346392609576,0.009074503738076825,Number of trades in credit counseling over the past 12 months
cv30__tu,990.2099356283236,990.9154290429043,Months since most recent credit counseling
aggs101__tu,257.03808516265536,313.53884462151393,Aggregate Spend for Month M = 01
aggs102__tu,250.41948604881017,312.45069302431267,Aggregate Spend for Month M = 02
aggs103__tu,253.30025347568937,284.4922480620155,Aggregate Spend for Month M = 03
aggs104__tu,249.22594973699591,288.8871936568957,Aggregate Spend for Month M = 04
aggs105__tu,250.27542440107885,281.23781845164484,Aggregate Spend for Month M = 05
cv20__tu,489.1217664249378,410.4399355678087,Total monthly obligation of trades verified in past 3 months
g414s__tu,1.7301807684376933,1.9522247500132268,Number of deduped auto inquiries in past 12 months
g415s__tu,2.197366831742964,2.580988829127017,Number of deduped auto inquiries
g416s__tu,1.0283716057422772,0.9730754848015385,Months since most recent finance inquiry
g417s__tu,4.204236721514652,3.9739928607853137,Months since most recent bank inquiry
g418s__tu,0.3078837033473091,0.3771229035500767,Months since most recent auto inquiry
g200b__tu,95.51028309741882,95.67444491585348,Percentage of contractually liable debt for trades with a current balance > 0
g205b__tu,366.9714375949942,324.1673239800866,Total monthly obligation for individual account verified in past 12 months and with a current balance > 0
g206b__tu,567.588410412628,506.13858093126385,Total monthly obligation for joint account verified in past 12 months and with a current balance > 0  (ATTR14)
revs106__tu,265.98235878464016,269.07138916473576,Aggregate Revolving Spend for Month M = 06
rvlr62__tu,0.3516684386249604,0.3301788875999756,Flag indicating that the consumer revolved at least two times on at least one of his top 5 bankcards in the past 6 months
rvlr63__tu,0.3027810419114767,0.2695524757311191,Flag indicating that the consumer revolved at least three times on at least one of his top 5 bankcards in the past 6 months
rvlr64__tu,0.2525879917184265,0.21319982904939253,Flag indicating that the consumer revolved at least four times on at least one of his top 5 bankcards in the past 6 months
rvlr65__tu,0.19924272098185142,0.1562976982721778,Flag indicating that the consumer revolved at least five times on at least one of his top 5 bankcards in the past 6 months
rvlr66__tu,0.1395557047730961,0.10421881677758105,Flag indicating that the consumer revolved at least six times on at least one of his top 5 bankcards in the past 6 months
rvlr70__tu,0.7195083282039804,0.683924537517553,Number of top five Bankcards that were revolver at least once in the past 3 months
rvlr71__tu,0.37724059463189896,0.48433970327858844,"Number of top five Bankcards that were never revolver, but transacted at least once in the past 3 months"
rvlr72__tu,0.7964299703430138,0.7658587215336712,Number of top five Bankcards that were revolver at least once in the past 6 months
rvlr61__tu,0.40273814186857665,0.39550644117467487,Flag indicating that the consumer revolved at least one time on at least one of his top 5 bankcards in the past 6 months
au200s__tu,1.203481455563331,1.269402985074627,Number of auto trades that are 30 days or more past due ever
au201s__tu,0.6881735479356194,0.7461329715061058,Number of auto trades that are 30 days or more past due in the past 12 months
au202s__tu,0.9800034989503149,1.080529172320217,Number of auto trades that are 60 days or more past due ever
au203s__tu,0.5761371588523443,0.6454545454545455,Number of auto trades that are 60 days or more past due in the past 12 months
au204s__tu,0.8629811056682996,0.9770013568521031,Number of auto trades that are 90 days or more past due ever
au205s__tu,0.5169699090272918,0.5888059701492537,Number of auto trades that are 90 days or more past due in the past 12 months
au206s__tu,0.13894555430500843,0.17156126212266085,Number of auto repossession trades
au207s__tu,0.24845244794597637,0.28363611528479715,Number of auto charged-off trades
g413s__tu,1.4366760602103237,1.5574308237659382,Number of deduped auto inquiries in past 6 months
g401s__tu,0.35306984462211494,0.33603676669370103,Number of deduped mortgage inquiries in past 6 months
g402s__tu,0.7074219339266857,0.7072181670721817,Number of deduped mortgage inquiries in past 12 months
g404s__tu,0.7685005012087976,0.8105797488645472,Number of deduped finance inquiries in past 3 months
g405s__tu,1.0110659040430843,1.098584023510553,Number of deduped finance inquiries in past 6 months
g406s__tu,1.5085402048076735,1.7097248196633716,Number of deduped finance inquiries in past 12 months
g408s__tu,0.7420874322879867,0.8411655818952648,Number of deduped bank inquiries in past 3 months
g409s__tu,1.1217095131981811,1.321191855257658,Number of deduped bank inquiries in past 6 months
g410s__tu,1.8643404532855046,2.2916343225652356,Number of deduped bank inquiries in past 12 months
g412s__tu,1.2682383668980686,1.3368075763187133,Number of deduped auto inquiries in past 3 months
g400s__tu,0.1894705083723035,0.17193836171938362,Number of deduped mortgage inquiries in past 3 months
rets120__tu,125.72999344047228,94.07493857493857,Aggregate Retail Spend for Month M = 20
rets121__tu,126.68294083859851,102.4987644151565,Aggregate Retail Spend for Month M = 21
rets122__tu,144.12752504516342,135.4952538175815,Aggregate Retail Spend for Month M = 22
rets123__tu,119.45093842607837,93.89380530973452,Aggregate Retail Spend for Month M = 23
rets901__tu,318.2131591917201,251.84425531914894,Aggregate Retail Monthly Spend over last 3 Months
rets902__tu,552.3816289917474,428.3479561316052,Aggregate Retail Monthly Spend over last 6 Months
rets903__tu,929.8133064993489,685.9538332985168,Aggregate Retail Monthly Spend over last 12 Months
rets905__tu,7.112286002014098,6.563251437532672,Months since max. retail monthly spend over last 12 months
rvlr74__tu,0.8389942737768825,0.8110995787288601,Number of top five Bankcards that were revolver at least once in the past 12 months
rtdexq1__tu,30.044333659752514,35.457062740974415,Q1 (Jan - March) retail spend indexed to annual retail spend
rtdexq3__tu,30.84744630071599,32.60660415817367,Q3 (Jul - Sep) retail spend indexed to retail annual spend
rtdexq4__tu,33.878796071010186,36.487661574618095,Q4 (Oct - Dec) retail spend indexed to retail annual spend
walsrts1__tu,91.6405529953917,93.97096941420425,Spend on current dominant retail trade relative to total spend over the past month
walsrts2__tu,79.80176633326239,84.94285714285714,Spend on current dominant retail trade relative to total spend over the past year
revs101__tu,278.98452309935703,270.216238694251,Aggregate Revolving Spend for Month M = 01
revs102__tu,274.2140472649149,275.99364689005023,Aggregate Revolving Spend for Month M = 02
revs104__tu,273.2015423302598,277.5282056730054,Aggregate Revolving Spend for Month M = 04
rtdex02__tu,162.133818843878,162.8194130925508,Most recent quarter year-over-year retail spend index
rvlr75__tu,0.2733851864286647,0.39355271994627267,"Number of top five Bankcards that were never revolver, but transacted at least once in the past 12 months"
rvlr76__tu,0.8565273347882043,0.8278893705354418,Number of top five Bankcards that were revolver at least once in the past 24 months
rvlr77__tu,0.2620446533490012,0.38775261004945355,"Number of top five Bankcards that were never revolver, but transacted at least once in the past 24 months"
